time,time_step,population,births,deaths,birth_rate,death_rate,msd,speed_var,food_var,pheromone_var,speed_variance,food_sense_variance,pheromone_sense_variance,reproduction_energy_variance,max_cluster,max_cluster_size,num_clusters,avg_energy,avg_generation,lineage_count
181,181,20,0,0,0.0,0.0,0.105835,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.867387,0.0,20
182,182,20,0,0,0.0,0.0,0.107572,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.859756,0.0,20
183,183,20,0,0,0.0,0.0,0.109413,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.854194,0.0,20
184,184,20,0,0,0.0,0.0,0.11194,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.846558,0.0,20
185,185,20,0,0,0.0,0.0,0.114368,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.840992,0.0,20
186,186,20,0,0,0.0,0.0,0.11721,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.833355,0.0,20
187,187,20,0,0,0.0,0.0,0.119908,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.827783,0.0,20
188,188,20,0,0,0.0,0.0,0.123045,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.820141,0.0,20
189,189,20,0,0,0.0,0.0,0.126059,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.814564,0.0,20
190,190,20,0,0,0.0,0.0,0.129653,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.806921,0.0,20
191,191,20,0,0,0.0,0.0,0.132967,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.801339,0.0,20
192,192,20,0,0,0.0,0.0,0.136625,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.793692,0.0,20
193,193,20,0,0,0.0,0.0,0.139792,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.788104,0.0,20
194,194,20,0,0,0.0,0.0,0.142659,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.780455,0.0,20
195,195,20,0,0,0.0,0.0,0.14525,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.774862,0.0,20
196,196,20,0,0,0.0,0.0,0.147624,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.76721,0.0,20
197,197,20,0,0,0.0,0.0,0.150003,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.761613,0.0,20
198,198,20,0,0,0.0,0.0,0.152345,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.753957,0.0,20
199,199,20,0,0,0.0,0.0,0.154732,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.748355,0.0,20
200,200,20,0,0,0.0,0.0,0.157168,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.740696,0.0,20
201,201,20,0,0,0.0,0.0,0.159631,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.735088,0.0,20
202,202,20,0,0,0.0,0.0,0.162107,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.727426,0.0,20
203,203,20,0,0,0.0,0.0,0.164664,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.721814,0.0,20
204,204,20,0,0,0.0,0.0,0.167182,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.714149,0.0,20
205,205,20,0,0,0.0,0.0,0.16964,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.708531,0.0,20
206,206,20,0,0,0.0,0.0,0.172002,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.700863,0.0,20
207,207,20,0,0,0.0,0.0,0.174372,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.69524,0.0,20
208,208,20,0,0,0.0,0.0,0.17712,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.687568,0.0,20
209,209,20,0,0,0.0,0.0,0.179662,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.68194,0.0,20
210,210,20,0,0,0.0,0.0,0.182343,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.674266,0.0,20
211,211,20,0,0,0.0,0.0,0.184688,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.668633,0.0,20
212,212,20,0,0,0.0,0.0,0.187229,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.660955,0.0,20
213,213,20,0,0,0.0,0.0,0.189395,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.655318,0.0,20
214,214,20,0,0,0.0,0.0,0.191384,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.647637,0.0,20
215,215,20,0,0,0.0,0.0,0.193059,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.641994,0.0,20
216,216,20,0,0,0.0,0.0,0.194687,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.634309,0.0,20
217,217,20,0,0,0.0,0.0,0.196158,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.628661,0.0,20
218,218,20,0,0,0.0,0.0,0.197716,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.620973,0.0,20
219,219,20,0,0,0.0,0.0,0.1991,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.615321,0.0,20
220,220,20,0,0,0.0,0.0,0.200766,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.607629,0.0,20
221,221,20,0,0,0.0,0.0,0.201967,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.601971,0.0,20
222,222,20,0,0,0.0,0.0,0.202924,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.594276,0.0,20
223,223,20,0,0,0.0,0.0,0.203593,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.588613,0.0,20
224,224,20,0,0,0.0,0.0,0.204275,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.580915,0.0,20
225,225,20,0,0,0.0,0.0,0.20462,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.575246,0.0,20
226,226,20,0,0,0.0,0.0,0.204795,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.567545,0.0,20
227,227,20,0,0,0.0,0.0,0.204842,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.561872,0.0,20
228,228,20,0,0,0.0,0.0,0.204875,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.554168,0.0,20
229,229,20,0,0,0.0,0.0,0.204777,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.54849,0.0,20
230,230,20,0,0,0.0,0.0,0.204789,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.540781,0.0,20
231,231,20,0,0,0.0,0.0,0.204736,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.535099,0.0,20
232,232,20,0,0,0.0,0.0,0.204819,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.527386,0.0,20
233,233,20,0,0,0.0,0.0,0.204857,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.521698,0.0,20
234,234,20,0,0,0.0,0.0,0.204805,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.513983,0.0,20
235,235,20,0,0,0.0,0.0,0.204934,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.50829,0.0,20
236,236,20,0,0,0.0,0.0,0.205631,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.500571,0.0,20
237,237,20,0,0,0.0,0.0,0.205942,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.494873,0.0,20
238,238,20,0,0,0.0,0.0,0.20573,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.487151,0.0,20
239,239,20,0,0,0.0,0.0,0.205455,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.481448,0.0,20
240,240,20,0,0,0.0,0.0,0.20478,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.473722,0.0,20
241,241,20,0,0,0.0,0.0,0.204403,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.468014,0.0,20
242,242,20,0,0,0.0,0.0,0.204452,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.460285,0.0,20
243,243,20,0,0,0.0,0.0,0.204523,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.454573,0.0,20
244,244,20,0,0,0.0,0.0,0.204808,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.446841,0.0,20
245,245,20,0,0,0.0,0.0,0.204904,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.441123,0.0,20
246,246,20,0,0,0.0,0.0,0.205133,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.433387,0.0,20
247,247,20,0,0,0.0,0.0,0.205189,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.427664,0.0,20
248,248,20,0,0,0.0,0.0,0.205249,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.419923,0.0,20
249,249,20,0,0,0.0,0.0,0.205187,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.414196,0.0,20
250,250,20,0,0,0.0,0.0,0.205081,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.406452,0.0,20
251,251,20,0,0,0.0,0.0,0.20502,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.400718,0.0,20
252,252,20,0,0,0.0,0.0,0.205199,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.392971,0.0,20
253,253,20,0,0,0.0,0.0,0.205256,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.387233,0.0,20
254,254,20,0,0,0.0,0.0,0.205365,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.379482,0.0,20
255,255,20,0,0,0.0,0.0,0.205376,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.37374,0.0,20
256,256,20,0,0,0.0,0.0,0.205575,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.365985,0.0,20
257,257,20,0,0,0.0,0.0,0.205542,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.360238,0.0,20
258,258,20,0,0,0.0,0.0,0.205536,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.35248,0.0,20
259,259,20,0,0,0.0,0.0,0.205608,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.346727,0.0,20
260,260,20,0,0,0.0,0.0,0.205804,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.338965,0.0,20
261,261,20,0,0,0.0,0.0,0.20591,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.333207,0.0,20
262,262,20,0,0,0.0,0.0,0.205836,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.325443,0.0,20
263,263,20,0,0,0.0,0.0,0.205709,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.31968,0.0,20
264,264,20,0,0,0.0,0.0,0.205245,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.311912,0.0,20
265,265,20,0,0,0.0,0.0,0.204815,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.306145,0.0,20
266,266,20,0,0,0.0,0.0,0.20405,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.298371,0.0,20
267,267,20,0,0,0.0,0.0,0.203428,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.292599,0.0,20
268,268,20,0,0,0.0,0.0,0.202153,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.284822,0.0,20
269,269,20,0,0,0.0,0.0,0.201182,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.279045,0.0,20
270,270,20,0,0,0.0,0.0,0.199653,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.271265,0.0,20
271,271,20,0,0,0.0,0.0,0.198554,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.265483,0.0,20
272,272,20,0,0,0.0,0.0,0.196822,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.2577,0.0,20
273,273,20,0,0,0.0,0.0,0.195556,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.251913,0.0,20
274,274,20,0,0,0.0,0.0,0.193792,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.244125,0.0,20
275,275,20,0,0,0.0,0.0,0.19259,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.238334,0.0,20
276,276,20,0,0,0.0,0.0,0.190989,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.230542,0.0,20
277,277,20,0,0,0.0,0.0,0.189813,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.224746,0.0,20
278,278,20,0,0,0.0,0.0,0.18826,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.216951,0.0,20
279,279,20,0,0,0.0,0.0,0.187123,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.211149,0.0,20
280,280,20,0,0,0.0,0.0,0.185473,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.203349,0.0,20
281,281,20,0,0,0.0,0.0,0.184392,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.197544,0.0,20
282,282,20,0,0,0.0,0.0,0.183213,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.189741,0.0,20
283,283,20,0,0,0.0,0.0,0.182521,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.183931,0.0,20
284,284,20,0,0,0.0,0.0,0.181628,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.176123,0.0,20
285,285,20,0,0,0.0,0.0,0.181045,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.170308,0.0,20
286,286,20,0,0,0.0,0.0,0.180262,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.162496,0.0,20
287,287,20,0,0,0.0,0.0,0.179663,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.156676,0.0,20
288,288,20,0,0,0.0,0.0,0.178556,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.148862,0.0,20
289,289,20,0,0,0.0,0.0,0.17792,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.143037,0.0,20
290,290,20,0,0,0.0,0.0,0.17726,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.135218,0.0,20
291,291,20,0,0,0.0,0.0,0.176916,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.129388,0.0,20
292,292,20,0,0,0.0,0.0,0.176519,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.121566,0.0,20
293,293,20,0,0,0.0,0.0,0.176271,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.115732,0.0,20
294,294,20,0,0,0.0,0.0,0.175846,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.107906,0.0,20
295,295,20,0,0,0.0,0.0,0.175507,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.102066,0.0,20
296,296,20,0,0,0.0,0.0,0.174631,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.094236,0.0,20
297,297,20,0,0,0.0,0.0,0.174046,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.088392,0.0,20
298,298,20,0,0,0.0,0.0,0.17298,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.080558,0.0,20
299,299,20,0,0,0.0,0.0,0.172296,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.074709,0.0,20
300,300,20,0,0,0.0,0.0,0.17131,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.066871,0.0,20
301,301,20,0,0,0.0,0.0,0.170864,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.061018,0.0,20
302,302,20,0,0,0.0,0.0,0.170296,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.053176,0.0,20
303,303,20,0,0,0.0,0.0,0.170113,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.047318,0.0,20
304,304,20,0,0,0.0,0.0,0.169763,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.039472,0.0,20
305,305,20,0,0,0.0,0.0,0.169776,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.033609,0.0,20
306,306,20,0,0,0.0,0.0,0.16959,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.025759,0.0,20
307,307,20,0,0,0.0,0.0,0.16965,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.019892,0.0,20
308,308,20,0,0,0.0,0.0,0.169575,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.012038,0.0,20
309,309,20,0,0,0.0,0.0,0.169625,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,98.006166,0.0,20
310,310,20,0,0,0.0,0.0,0.169273,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.998309,0.0,20
311,311,20,0,0,0.0,0.0,0.169084,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.992432,0.0,20
312,312,20,0,0,0.0,0.0,0.168518,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.984571,0.0,20
313,313,20,0,0,0.0,0.0,0.168231,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.97869,0.0,20
314,314,20,0,0,0.0,0.0,0.167631,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.970824,0.0,20
315,315,20,0,0,0.0,0.0,0.16727,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.964938,0.0,20
316,316,20,0,0,0.0,0.0,0.16661,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.957068,0.0,20
317,317,20,0,0,0.0,0.0,0.166103,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.951178,0.0,20
318,318,20,0,0,0.0,0.0,0.164998,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.943304,0.0,20
319,319,20,0,0,0.0,0.0,0.16417,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.937408,0.0,20
320,320,20,0,0,0.0,0.0,0.162783,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.92953,0.0,20
321,321,20,0,0,0.0,0.0,0.161875,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.92363,0.0,20
322,322,20,0,0,0.0,0.0,0.160657,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.915749,0.0,20
323,323,20,0,0,0.0,0.0,0.159922,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.909844,0.0,20
324,324,20,0,0,0.0,0.0,0.159261,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.901959,0.0,20
325,325,20,0,0,0.0,0.0,0.15887,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.896049,0.0,20
326,326,20,0,0,0.0,0.0,0.158418,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.88816,0.0,20
327,327,20,0,0,0.0,0.0,0.158109,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.882246,0.0,20
328,328,20,0,0,0.0,0.0,0.157792,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.874352,0.0,20
329,329,20,0,0,0.0,0.0,0.15749,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.868433,0.0,20
330,330,20,0,0,0.0,0.0,0.157036,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.860536,0.0,20
331,331,20,0,0,0.0,0.0,0.156738,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.854613,0.0,20
332,332,20,0,0,0.0,0.0,0.156219,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.846712,0.0,20
333,333,20,0,0,0.0,0.0,0.15594,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.840784,0.0,20
334,334,20,0,0,0.0,0.0,0.155991,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.832879,0.0,20
335,335,20,0,0,0.0,0.0,0.156086,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.826947,0.0,20
336,336,20,0,0,0.0,0.0,0.156566,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.819038,0.0,20
337,337,20,0,0,0.0,0.0,0.157006,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.813102,0.0,20
338,338,20,0,0,0.0,0.0,0.157642,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.805188,0.0,20
339,339,20,0,0,0.0,0.0,0.158088,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.799247,0.0,20
340,340,20,0,0,0.0,0.0,0.158534,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.791329,0.0,20
341,341,20,0,0,0.0,0.0,0.158812,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.785384,0.0,20
342,342,20,0,0,0.0,0.0,0.159133,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.777463,0.0,20
343,343,20,0,0,0.0,0.0,0.159333,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.771513,0.0,20
344,344,20,0,0,0.0,0.0,0.159589,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.763588,0.0,20
345,345,20,0,0,0.0,0.0,0.159792,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.757632,0.0,20
346,346,20,0,0,0.0,0.0,0.159971,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.749704,0.0,20
347,347,20,0,0,0.0,0.0,0.1601,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.743744,0.0,20
348,348,20,0,0,0.0,0.0,0.160258,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.735812,0.0,20
349,349,20,0,0,0.0,0.0,0.160404,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.729848,0.0,20
350,350,20,0,0,0.0,0.0,0.160795,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.721912,0.0,20
351,351,20,0,0,0.0,0.0,0.16098,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.715944,0.0,20
352,352,20,0,0,0.0,0.0,0.160884,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.708004,0.0,20
353,353,20,0,0,0.0,0.0,0.160688,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.702031,0.0,20
354,354,20,0,0,0.0,0.0,0.16019,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.694086,0.0,20
355,355,20,0,0,0.0,0.0,0.159764,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.68811,0.0,20
356,356,20,0,0,0.0,0.0,0.159081,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.680161,0.0,20
357,357,20,0,0,0.0,0.0,0.158543,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.67418,0.0,20
358,358,20,0,0,0.0,0.0,0.157829,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.666227,0.0,20
359,359,20,0,0,0.0,0.0,0.157451,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.660241,0.0,20
360,360,20,0,0,0.0,0.0,0.157025,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.652285,0.0,20
361,361,20,0,0,0.0,0.0,0.156839,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.646295,0.0,20
362,362,20,0,0,0.0,0.0,0.156609,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.638335,0.0,20
363,363,20,0,0,0.0,0.0,0.156544,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.632341,0.0,20
364,364,20,0,0,0.0,0.0,0.156531,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.624377,0.0,20
365,365,20,0,0,0.0,0.0,0.156723,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.618378,0.0,20
366,366,20,0,0,0.0,0.0,0.157031,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.61041,0.0,20
367,367,20,0,0,0.0,0.0,0.157412,0.01166,0.012353,0.015631,0.01166,0.012353,0.015631,0.0,20,20,1,97.604406,0.0,20
